poll_id,question_id,race_id,cycle,location,type_simple,race,pollster,pollster_rating_id,aapor_roper,inactive,methodology,transparency_score,partisan,polldate,electiondate,time_to_election,samplesize,cand1_name,cand1_id,cand1_party,cand1_pct,cand1_actual,cand2_name,cand2_id,cand2_party,cand2_pct,cand2_actual,margin_poll,margin_actual
53371,84462,1215,2017,NJ,Gov-G,2017_Gov-G_NJ,Emerson College,88,TRUE,FALSE,IVR,8,NA,2017-09-30,2017-11-07,38,300,Philip Murphy,10453,DEM,46.4,56.02596610343134,Kimberly Ann Guadagno,10454,REP,35,41.89143691368459,11.399999999999999,14.134529189746743
53372,84463,1215,2017,NJ,Gov-G,2017_Gov-G_NJ,Monmouth University Polling Institute,215,TRUE,FALSE,Live Phone,10,NA,2017-09-30,2017-11-07,38,452,Philip Murphy,10453,DEM,51,56.02596610343134,Kimberly Ann Guadagno,10454,REP,37,41.89143691368459,14,14.134529189746743
53370,84461,1215,2017,NJ,Gov-G,2017_Gov-G_NJ,Stockton University William J. Hughes Center for Public Policy,317,TRUE,FALSE,Live Phone,5,NA,2017-10-08,2017-11-07,30,585,Philip Murphy,10453,DEM,51,56.02596610343134,Kimberly Ann Guadagno,10454,REP,33,41.89143691368459,18,14.134529189746743
53369,84460,1215,2017,NJ,Gov-G,2017_Gov-G_NJ,Fairleigh Dickinson University,92,TRUE,FALSE,Live Phone,9,NA,2017-10-13,2017-11-07,25,658,Philip Murphy,10453,DEM,47,56.02596610343134,Kimberly Ann Guadagno,10454,REP,32,41.89143691368459,15,14.134529189746743
53368,84458,1215,2017,NJ,Gov-G,2017_Gov-G_NJ,Beacon Research/Shaw & Co. Research,103,TRUE,FALSE,Live Phone,5,NA,2017-10-15,2017-11-07,23,679,Philip Murphy,10453,DEM,47,56.02596610343134,Kimberly Ann Guadagno,10454,REP,33,41.89143691368459,14,14.134529189746743
50546,79778,1215,2017,NJ,Gov-G,2017_Gov-G_NJ,Quinnipiac University,267,TRUE,FALSE,Live Phone,9,NA,2017-10-21,2017-11-07,17,1049,Philip Murphy,10453,DEM,57,56.02596610343134,Kimberly Ann Guadagno,10454,REP,37,41.89143691368459,20,14.134529189746743
50548,79780,1215,2017,NJ,Gov-G,2017_Gov-G_NJ,Stockton University William J. Hughes Center for Public Policy,317,TRUE,FALSE,Live Phone,5,NA,2017-10-21,2017-11-07,17,525,Philip Murphy,10453,DEM,51,56.02596610343134,Kimberly Ann Guadagno,10454,REP,37,41.89143691368459,14,14.134529189746743
50542,79774,1215,2017,NJ,Gov-G,2017_Gov-G_NJ,Emerson College,88,TRUE,FALSE,IVR,8,NA,2017-10-27,2017-11-07,11,540,Philip Murphy,10453,DEM,47,56.02596610343134,Kimberly Ann Guadagno,10454,REP,31,41.89143691368459,16,14.134529189746743
50549,79781,1215,2017,NJ,Gov-G,2017_Gov-G_NJ,Suffolk University,323,TRUE,FALSE,Live Phone,8,NA,2017-10-27,2017-11-07,11,500,Philip Murphy,10453,DEM,48.6,56.02596610343134,Kimberly Ann Guadagno,10454,REP,33,41.89143691368459,15.600000000000001,14.134529189746743
50544,79776,1215,2017,NJ,Gov-G,2017_Gov-G_NJ,Monmouth University Polling Institute,215,TRUE,FALSE,Live Phone,10,NA,2017-10-29,2017-11-07,9,529,Philip Murphy,10453,DEM,53,56.02596610343134,Kimberly Ann Guadagno,10454,REP,39,41.89143691368459,14,14.134529189746743
50547,79779,1215,2017,NJ,Gov-G,2017_Gov-G_NJ,Rasmussen Reports,277,FALSE,FALSE,IVR/Online Panel,7,NA,2017-10-31,2017-11-07,7,800,Philip Murphy,10453,DEM,50,56.02596610343134,Kimberly Ann Guadagno,10454,REP,35,41.89143691368459,15,14.134529189746743
50543,79775,1215,2017,NJ,Gov-G,2017_Gov-G_NJ,Gravis Marketing,124,FALSE,FALSE,IVR/Online Panel,4,NA,2017-10-31,2017-11-07,7,611,Philip Murphy,10453,DEM,46,56.02596610343134,Kimberly Ann Guadagno,10454,REP,32,41.89143691368459,14,14.134529189746743
50541,79773,1215,2017,NJ,Gov-G,2017_Gov-G_NJ,Change Research,48,TRUE,FALSE,Text-to-Web/Online Ad,2,NA,2017-11-03,2017-11-07,4,2040,Philip Murphy,10453,DEM,58,56.02596610343134,Kimberly Ann Guadagno,10454,REP,42,41.89143691368459,16,14.134529189746743
50545,79777,1215,2017,NJ,Gov-G,2017_Gov-G_NJ,Quinnipiac University,267,TRUE,FALSE,Live Phone,9,NA,2017-11-02,2017-11-07,5,662,Philip Murphy,10453,DEM,53,56.02596610343134,Kimberly Ann Guadagno,10454,REP,41,41.89143691368459,12,14.134529189746743
75104,143197,1216,2015,KY,Gov-G,2015_Gov-G_KY,SurveyUSA,325,FALSE,FALSE,IVR/Online Panel,7,NA,2015-09-24,2015-11-03,40,701,Jack Conway,10179,DEM,42,43.814676509614955,Matthew G. Bevin,10180,REP,37,52.51907173931798,5,-8.704395229703024
44110,65996,1216,2015,KY,Gov-G,2015_Gov-G_KY,Mason-Dixon Polling & Strategy,197,FALSE,FALSE,Live Phone,6,NA,2015-10-07,2015-11-03,27,625,Jack Conway,10179,DEM,43,43.814676509614955,Matthew G. Bevin,10180,REP,41,52.51907173931798,2,-8.704395229703024
44109,65995,1216,2015,KY,Gov-G,2015_Gov-G_KY,"Fabrizio, Lee & Associates",90,FALSE,FALSE,Live Phone,6,NA,2015-10-14,2015-11-03,20,500,Jack Conway,10179,DEM,44,43.814676509614955,Matthew G. Bevin,10180,REP,41,52.51907173931798,3,-8.704395229703024
44108,65994,1216,2015,KY,Gov-G,2015_Gov-G_KY,Western Kentucky University Social Science Research Center,379,FALSE,TRUE,Live Phone,5,NA,2015-10-22,2015-11-03,12,770,Jack Conway,10179,DEM,45,43.814676509614955,Matthew G. Bevin,10180,REP,40,52.51907173931798,5,-8.704395229703024
44107,65993,1216,2015,KY,Gov-G,2015_Gov-G_KY,SurveyUSA,325,FALSE,FALSE,IVR/Online Panel,8,NA,2015-10-25,2015-11-03,9,798,Jack Conway,10179,DEM,45,43.814676509614955,Matthew G. Bevin,10180,REP,40,52.51907173931798,5,-8.704395229703024
44106,65992,1216,2015,KY,Gov-G,2015_Gov-G_KY,Vox Populi Polling,372,FALSE,TRUE,IVR,4,NA,2015-10-26,2015-11-03,8,618,Jack Conway,10179,DEM,44,43.814676509614955,Matthew G. Bevin,10180,REP,44,52.51907173931798,0,-8.704395229703024
44111,65997,1217,2015,MS,Gov-G,2015_Gov-G_MS,Mason-Dixon Polling & Strategy,197,FALSE,FALSE,Live Phone,5,NA,2015-10-23,2015-11-03,11,625,Robert Gray,10183,DEM,28,32.384960431987004,Phil Bryant,10182,REP,66,66.24301751086242,-38,-33.85805707887541
75111,143210,1218,2015,LA,Gov-P,2015_Gov-P_LA,Triumph Campaigns,339,FALSE,TRUE,IVR,4,NA,2015-09-01,2015-10-24,53,1019,John Bel Edwards,10177,DEM,31.4,39.89075108405365,David Vitter,10178,REP,30.6,23.000244091548687,0.7999999999999972,16.89050699250496
73087,143209,1218,2015,LA,Gov-P,2015_Gov-P_LA,MarblePort,182,FALSE,TRUE,IVR,4,NA,2015-09-10,2015-10-24,44,1324,John Bel Edwards,10177,DEM,26.3,39.89075108405365,David Vitter,10178,REP,29.3,23.000244091548687,-3,16.89050699250496
75108,143205,1218,2015,LA,Gov-P,2015_Gov-P_LA,Public Policy Polling,263,FALSE,FALSE,IVR,4,DEM,2015-09-21,2015-10-24,33,616,John Bel Edwards,10177,DEM,28,39.89075108405365,David Vitter,10178,REP,27,23.000244091548687,1,16.89050699250496
34754,143203,1218,2015,LA,Gov-P,2015_Gov-P_LA,Clarus Research Group,53,FALSE,TRUE,Live Phone,5,NA,2015-09-22,2015-10-24,32,800,John Bel Edwards,10177,DEM,24,39.89075108405365,David Vitter,10178,REP,24,23.000244091548687,0,16.89050699250496
75121,143224,1218,2015,LA,Gov-P,2015_Gov-P_LA,Triumph Campaigns,339,FALSE,TRUE,IVR,4,NA,2015-09-29,2015-10-24,25,1047,John Bel Edwards,10177,DEM,35,39.89075108405365,David Vitter,10178,REP,28,23.000244091548687,7,16.89050699250496
44120,137900,1218,2015,LA,Gov-P,2015_Gov-P_LA,Multi-Quest International,220,FALSE,FALSE,Live Phone,4,NA,2015-10-10,2015-10-24,14,400,John Bel Edwards,10177,DEM,32,39.89075108405365,David Vitter,10178,REP,24,23.000244091548687,8,16.89050699250496
44127,66022,1218,2015,LA,Gov-P,2015_Gov-P_LA,Harper Polling,132,FALSE,TRUE,IVR,3,NA,2015-10-16,2015-10-24,8,612,John Bel Edwards,10177,DEM,36,39.89075108405365,David Vitter,10178,REP,26,23.000244091548687,10,16.89050699250496
44126,66021,1218,2015,LA,Gov-P,2015_Gov-P_LA,Market Research Insight,185,FALSE,TRUE,Live Phone,4,NA,2015-10-17,2015-10-24,7,590,John Bel Edwards,10177,DEM,36,39.89075108405365,David Vitter,10178,REP,19,23.000244091548687,17,16.89050699250496
44125,66020,1218,2015,LA,Gov-P,2015_Gov-P_LA,MarblePort,182,FALSE,TRUE,IVR,4,NA,2015-10-20,2015-10-24,4,1464,John Bel Edwards,10177,DEM,40.5,39.89075108405365,David Vitter,10178,REP,28.5,23.000244091548687,12,16.89050699250496
75108,143206,1219,2015,LA,Gov-G,2015_Gov-R_LA,Public Policy Polling,263,FALSE,FALSE,IVR,5,DEM,2015-09-21,2015-11-21,61,616,John Bel Edwards,10177,DEM,50,56.11451133871819,David Vitter,10178,REP,38,43.88548866128182,12,12.229022677436369
34754,143204,1219,2015,LA,Gov-G,2015_Gov-R_LA,Clarus Research Group,53,FALSE,TRUE,Live Phone,6,NA,2015-09-22,2015-11-21,60,800,John Bel Edwards,10177,DEM,45,56.11451133871819,David Vitter,10178,REP,41,43.88548866128182,4,12.229022677436369
44120,66009,1219,2015,LA,Gov-G,2015_Gov-R_LA,Multi-Quest International,220,FALSE,FALSE,Live Phone,5,NA,2015-10-10,2015-11-21,42,400,John Bel Edwards,10177,DEM,52,56.11451133871819,David Vitter,10178,REP,33,43.88548866128182,19,12.229022677436369
44121,66010,1219,2015,LA,Gov-G,2015_Gov-R_LA,Market Research Insight,185,FALSE,TRUE,Live Phone,4,NA,2015-10-27,2015-11-21,25,600,John Bel Edwards,10177,DEM,54,56.11451133871819,David Vitter,10178,REP,38,43.88548866128182,16,12.229022677436369
44122,66011,1219,2015,LA,Gov-G,2015_Gov-R_LA,Impact Research,14,FALSE,FALSE,Live Phone,1,DEM,2015-10-27,2015-11-21,25,700,John Bel Edwards,10177,DEM,52,56.11451133871819,David Vitter,10178,REP,40,43.88548866128182,12,12.229022677436369
44112,65998,1219,2015,LA,Gov-G,2015_Gov-R_LA,JMC Analytics,156,FALSE,FALSE,Live Phone,5,NA,2015-10-30,2015-11-21,22,600,John Bel Edwards,10177,DEM,52,56.11451133871819,David Vitter,10178,REP,32,43.88548866128182,20,12.229022677436369
44105,65991,1219,2015,LA,Gov-G,2015_Gov-R_LA,Triumph Campaigns,339,FALSE,TRUE,IVR,4,NA,2015-11-05,2015-11-21,16,1818,John Bel Edwards,10177,DEM,49,56.11451133871819,David Vitter,10178,REP,41,43.88548866128182,8,12.229022677436369
44104,65990,1219,2015,LA,Gov-G,2015_Gov-R_LA,University of New Orleans Survey Research Center,358,FALSE,FALSE,Live Phone,5,NA,2015-11-05,2015-11-21,16,600,John Bel Edwards,10177,DEM,56,56.11451133871819,David Vitter,10178,REP,34,43.88548866128182,22,12.229022677436369
44103,65989,1219,2015,LA,Gov-G,2015_Gov-R_LA,Market Research Insight,185,FALSE,TRUE,Live Phone,4,NA,2015-11-09,2015-11-21,12,600,John Bel Edwards,10177,DEM,52,56.11451133871819,David Vitter,10178,REP,38,43.88548866128182,14,12.229022677436369
44102,65988,1219,2015,LA,Gov-G,2015_Gov-R_LA,MarblePort,182,FALSE,TRUE,IVR,5,NA,2015-11-11,2015-11-21,10,978,John Bel Edwards,10177,DEM,48,56.11451133871819,David Vitter,10178,REP,42,43.88548866128182,6,12.229022677436369
44101,65987,1219,2015,LA,Gov-G,2015_Gov-R_LA,Market Research Insight,185,FALSE,TRUE,Live Phone,4,NA,2015-11-13,2015-11-21,8,600,John Bel Edwards,10177,DEM,53,56.11451133871819,David Vitter,10178,REP,38,43.88548866128182,15,12.229022677436369
44098,65984,1219,2015,LA,Gov-G,2015_Gov-R_LA,JMC Analytics,156,FALSE,FALSE,IVR,4,NA,2015-11-15,2015-11-21,6,635,John Bel Edwards,10177,DEM,51,56.11451133871819,David Vitter,10178,REP,35,43.88548866128182,16,12.229022677436369
44099,65985,1219,2015,LA,Gov-G,2015_Gov-R_LA,Market Research Insight,185,FALSE,TRUE,Live Phone,3,NA,2015-11-15,2015-11-21,6,500,John Bel Edwards,10177,DEM,54,56.11451133871819,David Vitter,10178,REP,39,43.88548866128182,15,12.229022677436369
44100,65986,1219,2015,LA,Gov-G,2015_Gov-R_LA,RRH Elections,274,FALSE,FALSE,IVR,4,NA,2015-11-14,2015-11-21,7,359,John Bel Edwards,10177,DEM,48,56.11451133871819,David Vitter,10178,REP,42,43.88548866128182,6,12.229022677436369
44096,65982,1219,2015,LA,Gov-G,2015_Gov-R_LA,Market Research Insight,185,FALSE,TRUE,Live Phone,4,NA,2015-11-17,2015-11-21,4,900,John Bel Edwards,10177,DEM,52,56.11451133871819,David Vitter,10178,REP,40,43.88548866128182,12,12.229022677436369
44097,65983,1219,2015,LA,Gov-G,2015_Gov-R_LA,University of New Orleans Survey Research Center,358,FALSE,FALSE,Online Panel,6,NA,2015-11-14,2015-11-21,7,578,John Bel Edwards,10177,DEM,54,56.11451133871819,David Vitter,10178,REP,34,43.88548866128182,20,12.229022677436369
44095,65981,1219,2015,LA,Gov-G,2015_Gov-R_LA,JMC Analytics,156,FALSE,FALSE,IVR,4,NA,2015-11-19,2015-11-21,2,614,John Bel Edwards,10177,DEM,47,56.11451133871819,David Vitter,10178,REP,43,43.88548866128182,4,12.229022677436369
32963,126602,1220,2014,AL,Gov-G,2014_Gov-G_AL,YouGov,391,FALSE,FALSE,Online Panel,8,NA,2014-09-26,2014-11-04,39,692,Rolf Parker Griffith,8735,DEM,28,36.24045143521801,Robert Julian Bentley,8733,REP,65,63.55665347636802,-37,-27.316202041150007
62481,112333,1220,2014,AL,Gov-G,2014_Gov-G_AL,Cygnal,67,FALSE,FALSE,Live Phone,5,NA,2014-10-14,2014-11-04,21,807,Rolf Parker Griffith,8735,DEM,35.7,36.24045143521801,Robert Julian Bentley,8733,REP,57,63.55665347636802,-21.299999999999997,-27.316202041150007
33791,41319,1220,2014,AL,Gov-G,2014_Gov-G_AL,YouGov,391,FALSE,FALSE,Online Panel,9,NA,2014-10-20,2014-11-04,15,661,Rolf Parker Griffith,8735,DEM,25,36.24045143521801,Robert Julian Bentley,8733,REP,63,63.55665347636802,-38,-27.316202041150007
33032,41279,1221,2014,AK,Gov-G,2014_Gov-G_AK,Hays Research Group,136,FALSE,FALSE,Live Phone,4,DEM,2014-09-13,2014-11-04,52,500,Bill Walker,8879,IND,37,48.099357760806974,Sean R. Parnell,8686,REP,30,45.87652433579323,7,2.2228334250137465
33003,41485,1221,2014,AK,Gov-G,2014_Gov-G_AK,Public Policy Polling,263,FALSE,FALSE,IVR/Online Panel,3,NA,2014-09-20,2014-11-04,45,880,Bill Walker,8879,IND,42,48.099357760806974,Sean R. Parnell,8686,REP,41,45.87652433579323,1,2.2228334250137465
32991,41096,1221,2014,AK,Gov-G,2014_Gov-G_AK,Rasmussen Reports,277,FALSE,FALSE,IVR/Online Panel,5,NA,2014-09-23,2014-11-04,42,713,Bill Walker,8879,IND,47,48.099357760806974,Sean R. Parnell,8686,REP,42,45.87652433579323,5,2.2228334250137465
32964,126601,1221,2014,AK,Gov-G,2014_Gov-G_AK,YouGov,391,FALSE,FALSE,Online Panel,9,NA,2014-09-26,2014-11-04,39,593,Bill Walker,8879,IND,45,48.099357760806974,Sean R. Parnell,8686,REP,40,45.87652433579323,5,2.2228334250137465
33713,41766,1221,2014,AK,Gov-G,2014_Gov-G_AK,Hickman Analytics,415,FALSE,FALSE,Live Phone,5,NA,2014-09-29,2014-11-04,36,400,Bill Walker,8879,IND,38,48.099357760806974,Sean R. Parnell,8686,REP,46,45.87652433579323,-8,2.2228334250137465
33705,41343,1221,2014,AK,Gov-G,2014_Gov-G_AK,Big Village,37,FALSE,FALSE,Live Phone,7,NA,2014-10-03,2014-11-04,32,704,Bill Walker,8879,IND,51,48.099357760806974,Sean R. Parnell,8686,REP,45,45.87652433579323,6,2.2228334250137465
33711,41464,1221,2014,AK,Gov-G,2014_Gov-G_AK,Beacon Research/Shaw & Co. Research,103,TRUE,FALSE,Live Phone,5,NA,2014-10-06,2014-11-04,29,706,Bill Walker,8879,IND,37,48.099357760806974,Sean R. Parnell,8686,REP,42,45.87652433579323,-5,2.2228334250137465
33751,41840,1221,2014,AK,Gov-G,2014_Gov-G_AK,Rasmussen Reports,277,FALSE,FALSE,IVR/Online Panel,4,NA,2014-10-10,2014-11-04,25,700,Bill Walker,8879,IND,50,48.099357760806974,Sean R. Parnell,8686,REP,41,45.87652433579323,9,2.2228334250137465
33780,41818,1221,2014,AK,Gov-G,2014_Gov-G_AK,Hellenthal & Associates,137,FALSE,TRUE,Live Phone,4,NA,2014-10-18,2014-11-04,17,403,Bill Walker,8879,IND,43,48.099357760806974,Sean R. Parnell,8686,REP,44,45.87652433579323,-1,2.2228334250137465
33810,41422,1221,2014,AK,Gov-G,2014_Gov-G_AK,YouGov,391,FALSE,FALSE,Online Panel,7,NA,2014-10-20,2014-11-04,15,561,Bill Walker,8879,IND,39,48.099357760806974,Sean R. Parnell,8686,REP,42,45.87652433579323,-3,2.2228334250137465
34321,42015,1221,2014,AK,Gov-G,2014_Gov-G_AK,Rasmussen Reports,277,FALSE,FALSE,IVR/Online Panel,5,NA,2014-10-29,2014-11-04,6,887,Bill Walker,8879,IND,50,48.099357760806974,Sean R. Parnell,8686,REP,43,45.87652433579323,7,2.2228334250137465
34324,42018,1221,2014,AK,Gov-G,2014_Gov-G_AK,Public Policy Polling,263,FALSE,FALSE,IVR/Online Panel,4,NA,2014-11-01,2014-11-04,3,1052,Bill Walker,8879,IND,46,48.099357760806974,Sean R. Parnell,8686,REP,45,45.87652433579323,1,2.2228334250137465
34170,41691,1222,2014,AZ,Gov-G,2014_Gov-G_AZ,Tarrance Group,333,FALSE,FALSE,Live Phone,1,REP,2014-09-16,2014-11-04,49,505,Fred Duval,8717,DEM,38,41.61672472942401,Doug Ducey,8716,REP,44,53.44220985438285,-6,-11.825485124958846
34029,41373,1222,2014,AZ,Gov-G,2014_Gov-G_AZ,Keating Research,161,FALSE,FALSE,Live Phone,5,DEM,2014-09-18,2014-11-04,47,600,Fred Duval,8717,DEM,39,41.61672472942401,Doug Ducey,8716,REP,41,53.44220985438285,-2,-11.825485124958846
34086,41490,1222,2014,AZ,Gov-G,2014_Gov-G_AZ,YouGov,391,FALSE,FALSE,Online Panel,8,NA,2014-09-26,2014-11-04,39,2808,Fred Duval,8717,DEM,39,41.61672472942401,Doug Ducey,8716,REP,50,53.44220985438285,-11,-11.825485124958846
73511,137918,1222,2014,AZ,Gov-G,2014_Gov-G_AZ,Moore Information Group,217,FALSE,FALSE,Live Phone,1,NA,2014-10-07,2014-11-04,28,400,Fred Duval,8717,DEM,39,41.61672472942401,Doug Ducey,8716,REP,36,53.44220985438285,3,-11.825485124958846
34011,41341,1222,2014,AZ,Gov-G,2014_Gov-G_AZ,The Polling Company Inc.,337,FALSE,TRUE,Live Phone,3,REP,2014-10-07,2014-11-04,28,600,Fred Duval,8717,DEM,37,41.61672472942401,Doug Ducey,8716,REP,46,53.44220985438285,-9,-11.825485124958846
73510,137917,1222,2014,AZ,Gov-G,2014_Gov-G_AZ,Adrian Gray Consulting,662,FALSE,TRUE,Live Phone,5,DEM,2014-10-08,2014-11-04,27,600,Fred Duval,8717,DEM,35,41.61672472942401,Doug Ducey,8716,REP,43,53.44220985438285,-8,-11.825485124958846
34358,42052,1222,2014,AZ,Gov-G,2014_Gov-G_AZ,McLaughlin & Associates,203,FALSE,FALSE,Live Phone,2,REP,2014-10-13,2014-11-04,22,500,Fred Duval,8717,DEM,36,41.61672472942401,Doug Ducey,8716,REP,37,53.44220985438285,-1,-11.825485124958846
34175,41704,1222,2014,AZ,Gov-G,2014_Gov-G_AZ,Rasmussen Reports,277,FALSE,FALSE,IVR/Online Panel,5,NA,2014-10-15,2014-11-04,20,1056,Fred Duval,8717,DEM,42,41.61672472942401,Doug Ducey,8716,REP,47,53.44220985438285,-5,-11.825485124958846
34127,41577,1222,2014,AZ,Gov-G,2014_Gov-G_AZ,Tarrance Group,333,FALSE,FALSE,Live Phone,1,REP,2014-10-15,2014-11-04,20,500,Fred Duval,8717,DEM,36,41.61672472942401,Doug Ducey,8716,REP,43,53.44220985438285,-7,-11.825485124958846
33956,41231,1222,2014,AZ,Gov-G,2014_Gov-G_AZ,The Polling Company Inc.,337,FALSE,TRUE,Live Phone,4,REP,2014-10-21,2014-11-04,14,601,Fred Duval,8717,DEM,35,41.61672472942401,Doug Ducey,8716,REP,42,53.44220985438285,-7,-11.825485124958846
33942,41209,1222,2014,AZ,Gov-G,2014_Gov-G_AZ,YouGov,391,FALSE,FALSE,Online Panel,8,NA,2014-10-20,2014-11-04,15,2621,Fred Duval,8717,DEM,40,41.61672472942401,Doug Ducey,8716,REP,50,53.44220985438285,-10,-11.825485124958846
32956,126597,1223,2014,ID,Gov-G,2014_Gov-G_ID,YouGov,391,FALSE,FALSE,Online Panel,7,NA,2014-09-26,2014-11-04,39,594,AJ Balukoff,8612,DEM,33,38.550348998476686,C.L. 'Butch' Otter,8619,REP,57,53.521815246799896,-24,-14.97146624832321
33741,41972,1223,2014,ID,Gov-G,2014_Gov-G_ID,Public Policy Polling,263,FALSE,FALSE,IVR/Online Panel,4,NA,2014-10-11,2014-11-04,24,522,AJ Balukoff,8612,DEM,35,38.550348998476686,C.L. 'Butch' Otter,8619,REP,39,53.521815246799896,-4,-14.97146624832321
33836,41336,1223,2014,ID,Gov-G,2014_Gov-G_ID,YouGov,391,FALSE,FALSE,Online Panel,8,NA,2014-10-20,2014-11-04,15,575,AJ Balukoff,8612,DEM,35,38.550348998476686,C.L. 'Butch' Otter,8619,REP,53,53.521815246799896,-18,-14.97146624832321
34319,42013,1223,2014,ID,Gov-G,2014_Gov-G_ID,Public Policy Polling,263,FALSE,FALSE,IVR/Online Panel,5,NA,2014-10-31,2014-11-04,4,1001,AJ Balukoff,8612,DEM,37,38.550348998476686,C.L. 'Butch' Otter,8619,REP,49,53.521815246799896,-12,-14.97146624832321
34291,41967,1224,2014,ME,Gov-G,2014_Gov-G_ME,Public Policy Polling,263,FALSE,FALSE,IVR,4,DEM,2014-09-08,2014-11-04,57,1059,Michael H. Michaud,8812,DEM,43,43.37406560901269,Paul R. LePage,8811,REP,42,48.18488057628345,1,-4.810814967270758
34464,42211,1224,2014,ME,Gov-G,2014_Gov-G_ME,GQR,126,TRUE,FALSE,Live Phone,3,DEM,2014-09-09,2014-11-04,56,900,Michael H. Michaud,8812,DEM,42,43.37406560901269,Paul R. LePage,8811,REP,40,48.18488057628345,2,-4.810814967270758
34305,41997,1224,2014,ME,Gov-G,2014_Gov-G_ME,Frederick Polls,108,FALSE,FALSE,Live Phone,4,IND,2014-09-16,2014-11-04,49,400,Michael H. Michaud,8812,DEM,35,43.37406560901269,Paul R. LePage,8811,REP,35,48.18488057628345,0,-4.810814967270758
34457,42204,1224,2014,ME,Gov-G,2014_Gov-G_ME,GQR,126,TRUE,FALSE,Live Phone,4,DEM,2014-09-22,2014-11-04,43,605,Michael H. Michaud,8812,DEM,44,43.37406560901269,Paul R. LePage,8811,REP,38,48.18488057628345,6,-4.810814967270758
34476,41582,1224,2014,ME,Gov-G,2014_Gov-G_ME,University of New Hampshire Survey Center,357,TRUE,FALSE,Live Phone,10,NA,2014-09-22,2014-11-04,43,482,Michael H. Michaud,8812,DEM,40,43.37406560901269,Paul R. LePage,8811,REP,38,48.18488057628345,2,-4.810814967270758
34014,41347,1224,2014,ME,Gov-G,2014_Gov-G_ME,Pan Atlantic Research,249,FALSE,FALSE,Live Phone,4,NA,2014-09-26,2014-11-04,39,400,Michael H. Michaud,8812,DEM,34,43.37406560901269,Paul R. LePage,8811,REP,39,48.18488057628345,-5,-4.810814967270758
33970,41257,1224,2014,ME,Gov-G,2014_Gov-G_ME,Digital Research,64,FALSE,FALSE,Live Phone,5,NA,2014-09-27,2014-11-04,38,606,Michael H. Michaud,8812,DEM,36,43.37406560901269,Paul R. LePage,8811,REP,39,48.18488057628345,-3,-4.810814967270758
32951,126594,1224,2014,ME,Gov-G,2014_Gov-G_ME,YouGov,391,FALSE,FALSE,Online Panel,8,NA,2014-09-26,2014-11-04,39,1531,Michael H. Michaud,8812,DEM,39,43.37406560901269,Paul R. LePage,8811,REP,37,48.18488057628345,2,-4.810814967270758
34179,41710,1224,2014,ME,Gov-G,2014_Gov-G_ME,GQR,126,TRUE,FALSE,Live Phone,3,DEM,2014-10-06,2014-11-04,29,605,Michael H. Michaud,8812,DEM,43,43.37406560901269,Paul R. LePage,8811,REP,39,48.18488057628345,4,-4.810814967270758
34280,41948,1224,2014,ME,Gov-G,2014_Gov-G_ME,"Normington, Petts & Associates",232,FALSE,FALSE,Live Phone,2,DEM,2014-10-07,2014-11-04,28,600,Michael H. Michaud,8812,DEM,41,43.37406560901269,Paul R. LePage,8811,REP,39,48.18488057628345,2,-4.810814967270758
34131,41583,1224,2014,ME,Gov-G,2014_Gov-G_ME,Rasmussen Reports,277,FALSE,FALSE,IVR/Online Panel,5,NA,2014-10-08,2014-11-04,27,930,Michael H. Michaud,8812,DEM,40,43.37406560901269,Paul R. LePage,8811,REP,41,48.18488057628345,-1,-4.810814967270758
33724,41092,1224,2014,ME,Gov-G,2014_Gov-G_ME,Ipsos,154,TRUE,FALSE,Online Panel,5,NA,2014-10-09,2014-11-04,26,540,Michael H. Michaud,8812,DEM,42,43.37406560901269,Paul R. LePage,8811,REP,36,48.18488057628345,6,-4.810814967270758
33766,41192,1224,2014,ME,Gov-G,2014_Gov-G_ME,University of New Hampshire Survey Center,357,TRUE,FALSE,Live Phone,10,NA,2014-10-18,2014-11-04,17,639,Michael H. Michaud,8812,DEM,35,43.37406560901269,Paul R. LePage,8811,REP,45,48.18488057628345,-10,-4.810814967270758
34008,41331,1224,2014,ME,Gov-G,2014_Gov-G_ME,Pan Atlantic Research,249,FALSE,FALSE,Live Phone,5,NA,2014-10-18,2014-11-04,17,400,Michael H. Michaud,8812,DEM,39.7,43.37406560901269,Paul R. LePage,8811,REP,40.3,48.18488057628345,-0.5999999999999943,-4.810814967270758
34041,41398,1224,2014,ME,Gov-G,2014_Gov-G_ME,Public Policy Polling,263,FALSE,FALSE,IVR,4,DEM,2014-10-22,2014-11-04,13,660,Michael H. Michaud,8812,DEM,40,43.37406560901269,Paul R. LePage,8811,REP,40,48.18488057628345,0,-4.810814967270758
33796,41673,1224,2014,ME,Gov-G,2014_Gov-G_ME,YouGov,391,FALSE,FALSE,Online Panel,8,NA,2014-10-20,2014-11-04,15,1177,Michael H. Michaud,8812,DEM,37,43.37406560901269,Paul R. LePage,8811,REP,35,48.18488057628345,2,-4.810814967270758
34173,41696,1224,2014,ME,Gov-G,2014_Gov-G_ME,Magellan Strategies,179,FALSE,FALSE,IVR,4,REP,2014-10-23,2014-11-04,12,869,Michael H. Michaud,8812,DEM,42,43.37406560901269,Paul R. LePage,8811,REP,42,48.18488057628345,0,-4.810814967270758
