"poll_id","pollster_id","pollster","sponsor_ids","sponsors","display_name","pollster_rating_id","pollster_rating_name","numeric_grade","pollscore","methodology","transparency_score","state","start_date","end_date","sponsor_candidate_id","sponsor_candidate","sponsor_candidate_party","question_id","sample_size","population","subpopulation","population_full","tracking","created_at","notes","url","url_article","url_topline","url_crosstab","source","internal","partisan","cycle","office_type","seat_name","seat_number","election_date","stage","party","pct","answer","candidate_name","candidate_id","race_id","nationwide_match","ranked_choice_reallocated","hypothetical"
"1ca5915e-9c60-4f3d-89e9-7785ea4e5ee8","2ababbac-3b61-4b8d-9e06-1b85feeb70c0","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona","","","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona",830,"USC Dornsife/CSU Long Beach/Cal Poly Pomona",,,"",,"CA","5/23/26","5/26/26",,,,"accbabf1-8a57-40ec-96e9-fa34e8a7ba88",735,"lv",,"lv",,"6/1/26 09:11",,"https://www.politico.com/newsletters/california-playbook/2026/06/01/unbending-becerra-and-the-primarys-bitter-close-00943970",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",18,"Don't know","Don't know","d8390906-54c4-4050-9005-4934a65fa7b1","6d765d6a-c857-4bea-b1fe-bf9bae0713a1",,,
"1ca5915e-9c60-4f3d-89e9-7785ea4e5ee8","2ababbac-3b61-4b8d-9e06-1b85feeb70c0","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona","","","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona",830,"USC Dornsife/CSU Long Beach/Cal Poly Pomona",,,"",,"CA","5/23/26","5/26/26",,,,"accbabf1-8a57-40ec-96e9-fa34e8a7ba88",735,"lv",,"lv",,"6/1/26 09:11",,"https://www.politico.com/newsletters/california-playbook/2026/06/01/unbending-becerra-and-the-primarys-bitter-close-00943970",,,,,,,2026,"Governor",,,2026-11-03,"general","DEM",26,"Steyer","Tom Steyer","405c2b15-743e-4795-abd3-358b36d73029","6d765d6a-c857-4bea-b1fe-bf9bae0713a1",,,
"1ca5915e-9c60-4f3d-89e9-7785ea4e5ee8","2ababbac-3b61-4b8d-9e06-1b85feeb70c0","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona","","","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona",830,"USC Dornsife/CSU Long Beach/Cal Poly Pomona",,,"",,"CA","5/23/26","5/26/26",,,,"accbabf1-8a57-40ec-96e9-fa34e8a7ba88",735,"lv",,"lv",,"6/1/26 09:11",,"https://www.politico.com/newsletters/california-playbook/2026/06/01/unbending-becerra-and-the-primarys-bitter-close-00943970",,,,,,,2026,"Governor",,,2026-11-03,"general","DEM",37,"Becerra","Xavier Becerra","ded93e15-e78c-441f-b9ed-a6f775eed521","6d765d6a-c857-4bea-b1fe-bf9bae0713a1",,,
"1ca5915e-9c60-4f3d-89e9-7785ea4e5ee8","2ababbac-3b61-4b8d-9e06-1b85feeb70c0","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona","","","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona",830,"USC Dornsife/CSU Long Beach/Cal Poly Pomona",,,"",,"CA","5/23/26","5/26/26",,,,"6556665a-f351-4d3a-b5cf-c87afd16c7c2",735,"lv",,"lv",,"6/1/26 09:11",,"https://www.politico.com/newsletters/california-playbook/2026/06/01/unbending-becerra-and-the-primarys-bitter-close-00943970",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",2,"Would not vote","Would not vote","2161fbf6-e73e-4930-ab2e-e531b2df05e4","6d765d6a-c857-4bea-b1fe-bf9bae0713a1",,,
"1ca5915e-9c60-4f3d-89e9-7785ea4e5ee8","2ababbac-3b61-4b8d-9e06-1b85feeb70c0","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona","","","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona",830,"USC Dornsife/CSU Long Beach/Cal Poly Pomona",,,"",,"CA","5/23/26","5/26/26",,,,"6556665a-f351-4d3a-b5cf-c87afd16c7c2",735,"lv",,"lv",,"6/1/26 09:11",,"https://www.politico.com/newsletters/california-playbook/2026/06/01/unbending-becerra-and-the-primarys-bitter-close-00943970",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",5,"Don't know","Don't know","d8390906-54c4-4050-9005-4934a65fa7b1","6d765d6a-c857-4bea-b1fe-bf9bae0713a1",,,
"1ca5915e-9c60-4f3d-89e9-7785ea4e5ee8","2ababbac-3b61-4b8d-9e06-1b85feeb70c0","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona","","","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona",830,"USC Dornsife/CSU Long Beach/Cal Poly Pomona",,,"",,"CA","5/23/26","5/26/26",,,,"6556665a-f351-4d3a-b5cf-c87afd16c7c2",735,"lv",,"lv",,"6/1/26 09:11",,"https://www.politico.com/newsletters/california-playbook/2026/06/01/unbending-becerra-and-the-primarys-bitter-close-00943970",,,,,,,2026,"Governor",,,2026-11-03,"general","REP",35,"Hilton","Steve Hilton","da2538f1-674f-4c4b-8b73-e1eaefbf7b39","6d765d6a-c857-4bea-b1fe-bf9bae0713a1",,,
"1ca5915e-9c60-4f3d-89e9-7785ea4e5ee8","2ababbac-3b61-4b8d-9e06-1b85feeb70c0","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona","","","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona",830,"USC Dornsife/CSU Long Beach/Cal Poly Pomona",,,"",,"CA","5/23/26","5/26/26",,,,"6556665a-f351-4d3a-b5cf-c87afd16c7c2",735,"lv",,"lv",,"6/1/26 09:11",,"https://www.politico.com/newsletters/california-playbook/2026/06/01/unbending-becerra-and-the-primarys-bitter-close-00943970",,,,,,,2026,"Governor",,,2026-11-03,"general","DEM",58,"Becerra","Xavier Becerra","ded93e15-e78c-441f-b9ed-a6f775eed521","6d765d6a-c857-4bea-b1fe-bf9bae0713a1",,,
"1ca5915e-9c60-4f3d-89e9-7785ea4e5ee8","2ababbac-3b61-4b8d-9e06-1b85feeb70c0","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona","","","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona",830,"USC Dornsife/CSU Long Beach/Cal Poly Pomona",,,"",,"CA","5/23/26","5/26/26",,,,"11f866e7-caf9-4747-891b-5132bae2043a",735,"lv",,"lv",,"6/1/26 09:11",,"https://www.politico.com/newsletters/california-playbook/2026/06/01/unbending-becerra-and-the-primarys-bitter-close-00943970",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",4,"Would not vote","Would not vote","2161fbf6-e73e-4930-ab2e-e531b2df05e4","6d765d6a-c857-4bea-b1fe-bf9bae0713a1",,,
"1ca5915e-9c60-4f3d-89e9-7785ea4e5ee8","2ababbac-3b61-4b8d-9e06-1b85feeb70c0","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona","","","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona",830,"USC Dornsife/CSU Long Beach/Cal Poly Pomona",,,"",,"CA","5/23/26","5/26/26",,,,"11f866e7-caf9-4747-891b-5132bae2043a",735,"lv",,"lv",,"6/1/26 09:11",,"https://www.politico.com/newsletters/california-playbook/2026/06/01/unbending-becerra-and-the-primarys-bitter-close-00943970",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",8,"Don't know","Don't know","d8390906-54c4-4050-9005-4934a65fa7b1","6d765d6a-c857-4bea-b1fe-bf9bae0713a1",,,
"1ca5915e-9c60-4f3d-89e9-7785ea4e5ee8","2ababbac-3b61-4b8d-9e06-1b85feeb70c0","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona","","","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona",830,"USC Dornsife/CSU Long Beach/Cal Poly Pomona",,,"",,"CA","5/23/26","5/26/26",,,,"11f866e7-caf9-4747-891b-5132bae2043a",735,"lv",,"lv",,"6/1/26 09:11",,"https://www.politico.com/newsletters/california-playbook/2026/06/01/unbending-becerra-and-the-primarys-bitter-close-00943970",,,,,,,2026,"Governor",,,2026-11-03,"general","REP",34,"Hilton","Steve Hilton","da2538f1-674f-4c4b-8b73-e1eaefbf7b39","6d765d6a-c857-4bea-b1fe-bf9bae0713a1",,,
"1ca5915e-9c60-4f3d-89e9-7785ea4e5ee8","2ababbac-3b61-4b8d-9e06-1b85feeb70c0","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona","","","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona",830,"USC Dornsife/CSU Long Beach/Cal Poly Pomona",,,"",,"CA","5/23/26","5/26/26",,,,"11f866e7-caf9-4747-891b-5132bae2043a",735,"lv",,"lv",,"6/1/26 09:11",,"https://www.politico.com/newsletters/california-playbook/2026/06/01/unbending-becerra-and-the-primarys-bitter-close-00943970",,,,,,,2026,"Governor",,,2026-11-03,"general","DEM",55,"Steyer","Tom Steyer","405c2b15-743e-4795-abd3-358b36d73029","6d765d6a-c857-4bea-b1fe-bf9bae0713a1",,,
"1ca5915e-9c60-4f3d-89e9-7785ea4e5ee8","2ababbac-3b61-4b8d-9e06-1b85feeb70c0","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona","","","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona",830,"USC Dornsife/CSU Long Beach/Cal Poly Pomona",,,"",,"CA","5/23/26","5/26/26",,,,"6da6a255-921f-4398-94a6-9d791b9df76c",735,"lv",,"lv",,"6/1/26 09:11",,"https://www.politico.com/newsletters/california-playbook/2026/06/01/unbending-becerra-and-the-primarys-bitter-close-00943970",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",25,"Would not vote","Would not vote","2161fbf6-e73e-4930-ab2e-e531b2df05e4","6d765d6a-c857-4bea-b1fe-bf9bae0713a1",,,
"1ca5915e-9c60-4f3d-89e9-7785ea4e5ee8","2ababbac-3b61-4b8d-9e06-1b85feeb70c0","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona","","","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona",830,"USC Dornsife/CSU Long Beach/Cal Poly Pomona",,,"",,"CA","5/23/26","5/26/26",,,,"6da6a255-921f-4398-94a6-9d791b9df76c",735,"lv",,"lv",,"6/1/26 09:11",,"https://www.politico.com/newsletters/california-playbook/2026/06/01/unbending-becerra-and-the-primarys-bitter-close-00943970",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",26,"Don't know","Don't know","d8390906-54c4-4050-9005-4934a65fa7b1","6d765d6a-c857-4bea-b1fe-bf9bae0713a1",,,
"1ca5915e-9c60-4f3d-89e9-7785ea4e5ee8","2ababbac-3b61-4b8d-9e06-1b85feeb70c0","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona","","","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona",830,"USC Dornsife/CSU Long Beach/Cal Poly Pomona",,,"",,"CA","5/23/26","5/26/26",,,,"6da6a255-921f-4398-94a6-9d791b9df76c",735,"lv",,"lv",,"6/1/26 09:11",,"https://www.politico.com/newsletters/california-playbook/2026/06/01/unbending-becerra-and-the-primarys-bitter-close-00943970",,,,,,,2026,"Governor",,,2026-11-03,"general","REP",15,"Bianco","Chad Bianco","9f0c9dc5-0e3a-42f4-b290-6aef46c3d6d5","6d765d6a-c857-4bea-b1fe-bf9bae0713a1",,,
"1ca5915e-9c60-4f3d-89e9-7785ea4e5ee8","2ababbac-3b61-4b8d-9e06-1b85feeb70c0","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona","","","University of Southern California/California State University Long Beach Center for Urban Politics and Policy/Cal Poly Pomona",830,"USC Dornsife/CSU Long Beach/Cal Poly Pomona",,,"",,"CA","5/23/26","5/26/26",,,,"6da6a255-921f-4398-94a6-9d791b9df76c",735,"lv",,"lv",,"6/1/26 09:11",,"https://www.politico.com/newsletters/california-playbook/2026/06/01/unbending-becerra-and-the-primarys-bitter-close-00943970",,,,,,,2026,"Governor",,,2026-11-03,"general","REP",34,"Hilton","Steve Hilton","da2538f1-674f-4c4b-8b73-e1eaefbf7b39","6d765d6a-c857-4bea-b1fe-bf9bae0713a1",,,
"3aa1016e-5c80-4386-a9f8-56c17f983c01","2b88f252-a6ca-49ec-b68c-3b554c1a7187","NonDoc","","","NonDoc",,,,,"",,"OK","5/21/26","5/25/26",,,,"ad11857e-c4de-4151-adb8-b23635e78a82",457,"lv","r","lv-r",,"6/1/26 09:05",,"https://nondoc.com/2026/05/26/oklahoma-governor-polling-superintendent-primary-tight-ai-ads-unpopular/",,,,,,,2026,"Governor",,,2026-06-16,"primary","REP",21.44,"Keating","Chip Keating","e5383a61-fc88-45f0-9b42-b41ad8319cad","0c3f0c05-ca71-440e-9a9b-1c529bf9d332",,,
"3aa1016e-5c80-4386-a9f8-56c17f983c01","2b88f252-a6ca-49ec-b68c-3b554c1a7187","NonDoc","","","NonDoc",,,,,"",,"OK","5/21/26","5/25/26",,,,"ad11857e-c4de-4151-adb8-b23635e78a82",457,"lv","r","lv-r",,"6/1/26 09:05",,"https://nondoc.com/2026/05/26/oklahoma-governor-polling-superintendent-primary-tight-ai-ads-unpopular/",,,,,,,2026,"Governor",,,2026-06-16,"primary","REP",3.06,"Sturgell","Kenneth Sturgell","820ac8bd-6352-45e7-b91f-6962322ee933","0c3f0c05-ca71-440e-9a9b-1c529bf9d332",,,
"3aa1016e-5c80-4386-a9f8-56c17f983c01","2b88f252-a6ca-49ec-b68c-3b554c1a7187","NonDoc","","","NonDoc",,,,,"",,"OK","5/21/26","5/25/26",,,,"ad11857e-c4de-4151-adb8-b23635e78a82",457,"lv","r","lv-r",,"6/1/26 09:05",,"https://nondoc.com/2026/05/26/oklahoma-governor-polling-superintendent-primary-tight-ai-ads-unpopular/",,,,,,,2026,"Governor",,,2026-06-16,"primary","REP",21.66,"Drummond","Genter Drummond","b2ff2352-1343-4df3-b9c3-07413b128a74","0c3f0c05-ca71-440e-9a9b-1c529bf9d332",,,
"3aa1016e-5c80-4386-a9f8-56c17f983c01","2b88f252-a6ca-49ec-b68c-3b554c1a7187","NonDoc","","","NonDoc",,,,,"",,"OK","5/21/26","5/25/26",,,,"ad11857e-c4de-4151-adb8-b23635e78a82",457,"lv","r","lv-r",,"6/1/26 09:05",,"https://nondoc.com/2026/05/26/oklahoma-governor-polling-superintendent-primary-tight-ai-ads-unpopular/",,,,,,,2026,"Governor",,,2026-06-16,"primary","REP",2.63,"Domenico","Jennifer Domenico","ebc7005b-e529-4ef8-9b5b-7c5219125043","0c3f0c05-ca71-440e-9a9b-1c529bf9d332",,,
"3aa1016e-5c80-4386-a9f8-56c17f983c01","2b88f252-a6ca-49ec-b68c-3b554c1a7187","NonDoc","","","NonDoc",,,,,"",,"OK","5/21/26","5/25/26",,,,"ad11857e-c4de-4151-adb8-b23635e78a82",457,"lv","r","lv-r",,"6/1/26 09:05",,"https://nondoc.com/2026/05/26/oklahoma-governor-polling-superintendent-primary-tight-ai-ads-unpopular/",,,,,,,2026,"Governor",,,2026-06-16,"primary","REP",1.09,"Taylor (Calup)","Calup Anthony Taylor","ee646154-bb6c-479b-958d-661cba8eb989","0c3f0c05-ca71-440e-9a9b-1c529bf9d332",,,
"3aa1016e-5c80-4386-a9f8-56c17f983c01","2b88f252-a6ca-49ec-b68c-3b554c1a7187","NonDoc","","","NonDoc",,,,,"",,"OK","5/21/26","5/25/26",,,,"ad11857e-c4de-4151-adb8-b23635e78a82",457,"lv","r","lv-r",,"6/1/26 09:05",,"https://nondoc.com/2026/05/26/oklahoma-governor-polling-superintendent-primary-tight-ai-ads-unpopular/",,,,,,,2026,"Governor",,,2026-06-16,"primary","REP",2.41,"Haynes","Leisa Mitchell Haynes","366929cc-5bf4-490f-be3a-8c14e8c06d74","0c3f0c05-ca71-440e-9a9b-1c529bf9d332",,,
"3aa1016e-5c80-4386-a9f8-56c17f983c01","2b88f252-a6ca-49ec-b68c-3b554c1a7187","NonDoc","","","NonDoc",,,,,"",,"OK","5/21/26","5/25/26",,,,"ad11857e-c4de-4151-adb8-b23635e78a82",457,"lv","r","lv-r",,"6/1/26 09:05",,"https://nondoc.com/2026/05/26/oklahoma-governor-polling-superintendent-primary-tight-ai-ads-unpopular/",,,,,,,2026,"Governor",,,2026-06-16,"primary","REP",18.38,"McCall","Charles McCall","cc3a99d4-a5b7-4682-88ea-8ad8cdbb7462","0c3f0c05-ca71-440e-9a9b-1c529bf9d332",,,
"3aa1016e-5c80-4386-a9f8-56c17f983c01","2b88f252-a6ca-49ec-b68c-3b554c1a7187","NonDoc","","","NonDoc",,,,,"",,"OK","5/21/26","5/25/26",,,,"ad11857e-c4de-4151-adb8-b23635e78a82",457,"lv","r","lv-r",,"6/1/26 09:05",,"https://nondoc.com/2026/05/26/oklahoma-governor-polling-superintendent-primary-tight-ai-ads-unpopular/",,,,,,,2026,"Governor",,,2026-06-16,"primary","REP",7.22,"Merrick","Jake Merrick","63e86c5c-8df9-4fc8-9b1b-98c437a7eb24","0c3f0c05-ca71-440e-9a9b-1c529bf9d332",,,
"3aa1016e-5c80-4386-a9f8-56c17f983c01","2b88f252-a6ca-49ec-b68c-3b554c1a7187","NonDoc","","","NonDoc",,,,,"",,"OK","5/21/26","5/25/26",,,,"ad11857e-c4de-4151-adb8-b23635e78a82",457,"lv","r","lv-r",,"6/1/26 09:05",,"https://nondoc.com/2026/05/26/oklahoma-governor-polling-superintendent-primary-tight-ai-ads-unpopular/",,,,,,,2026,"Governor",,,2026-06-16,"primary","REP",22.1,"Mazzei","Mike Mazzei","0eb9bcb1-8032-4ddb-b760-1df694597da9","0c3f0c05-ca71-440e-9a9b-1c529bf9d332",,,
"605876ff-2942-4ecc-90a4-3c039d0b5cff","cb7ffc61-80fa-43e2-b174-021b901814a7","Bravo Group","1b2e015a-4c40-4532-9407-5f99a6ea43e0","PennLive","Bravo Group",,,,,"Email/Text/Online Ad",,"PA","5/20/26","5/24/26",,,,"c47b301f-5c7d-4af9-860c-e879f3c950c8",684,"lv",,"lv",,"6/1/26 08:50",,"https://www.pennlive.com/news/2026/06/pa-voters-more-dissatisfied-especially-with-trump-tariffs-jan-6-fund-morning-scrapple-poll.html",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",0.99,"Would not vote","Would not vote","2161fbf6-e73e-4930-ab2e-e531b2df05e4","85f663f1-ccfd-4b88-991f-d204dbaec233",,,
"605876ff-2942-4ecc-90a4-3c039d0b5cff","cb7ffc61-80fa-43e2-b174-021b901814a7","Bravo Group","1b2e015a-4c40-4532-9407-5f99a6ea43e0","PennLive","Bravo Group",,,,,"Email/Text/Online Ad",,"PA","5/20/26","5/24/26",,,,"c47b301f-5c7d-4af9-860c-e879f3c950c8",684,"lv",,"lv",,"6/1/26 08:50",,"https://www.pennlive.com/news/2026/06/pa-voters-more-dissatisfied-especially-with-trump-tariffs-jan-6-fund-morning-scrapple-poll.html",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",8.71,"Don't know","Don't know","d8390906-54c4-4050-9005-4934a65fa7b1","85f663f1-ccfd-4b88-991f-d204dbaec233",,,
"605876ff-2942-4ecc-90a4-3c039d0b5cff","cb7ffc61-80fa-43e2-b174-021b901814a7","Bravo Group","1b2e015a-4c40-4532-9407-5f99a6ea43e0","PennLive","Bravo Group",,,,,"Email/Text/Online Ad",,"PA","5/20/26","5/24/26",,,,"c47b301f-5c7d-4af9-860c-e879f3c950c8",684,"lv",,"lv",,"6/1/26 08:50",,"https://www.pennlive.com/news/2026/06/pa-voters-more-dissatisfied-especially-with-trump-tariffs-jan-6-fund-morning-scrapple-poll.html",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",8.1,"Someone else","Someone else","d23503df-ca4b-41e0-807f-67f2629609ac","85f663f1-ccfd-4b88-991f-d204dbaec233",,,
"605876ff-2942-4ecc-90a4-3c039d0b5cff","cb7ffc61-80fa-43e2-b174-021b901814a7","Bravo Group","1b2e015a-4c40-4532-9407-5f99a6ea43e0","PennLive","Bravo Group",,,,,"Email/Text/Online Ad",,"PA","5/20/26","5/24/26",,,,"c47b301f-5c7d-4af9-860c-e879f3c950c8",684,"lv",,"lv",,"6/1/26 08:50",,"https://www.pennlive.com/news/2026/06/pa-voters-more-dissatisfied-especially-with-trump-tariffs-jan-6-fund-morning-scrapple-poll.html",,,,,,,2026,"Governor",,,2026-11-03,"general","REP",28.81,"Garrity","Stacy Garrity","f3122952-2128-492c-b022-4473569142ed","85f663f1-ccfd-4b88-991f-d204dbaec233",,,
"605876ff-2942-4ecc-90a4-3c039d0b5cff","cb7ffc61-80fa-43e2-b174-021b901814a7","Bravo Group","1b2e015a-4c40-4532-9407-5f99a6ea43e0","PennLive","Bravo Group",,,,,"Email/Text/Online Ad",,"PA","5/20/26","5/24/26",,,,"c47b301f-5c7d-4af9-860c-e879f3c950c8",684,"lv",,"lv",,"6/1/26 08:50",,"https://www.pennlive.com/news/2026/06/pa-voters-more-dissatisfied-especially-with-trump-tariffs-jan-6-fund-morning-scrapple-poll.html",,,,,,,2026,"Governor",,,2026-11-03,"general","DEM",53.38,"Shapiro","Josh Shapiro","3d2645d5-7450-45bd-9ba0-097a3610a980","85f663f1-ccfd-4b88-991f-d204dbaec233",,,
"28d6b054-6fc2-4876-950f-f4c51a36a733","4441d98f-cf28-4bb7-957a-5ff6dd310ef8","Pulse Decision Science","468cdd77-4646-4d10-9061-7b52d68cdec6","Club for Growth","Pulse Decision Science",,,,,"",,"OK","4/7/26","4/9/26",,,,"efefdae0-d0f6-482b-a7bc-303e294d71e3",500,"lv","r","lv-r",,"6/1/26 08:28",,"https://www.clubforgrowth.org/wp-content/uploads/securepdfs/2026/05/CfG_OK-Gov_PrimaryBrushfire_PollingMemo_V3.pdf",,,,,,"REP",2026,"Governor",,,2026-06-16,"primary","NONE",11,"Don't know","Don't know","d8390906-54c4-4050-9005-4934a65fa7b1","0c3f0c05-ca71-440e-9a9b-1c529bf9d332",,,
"28d6b054-6fc2-4876-950f-f4c51a36a733","4441d98f-cf28-4bb7-957a-5ff6dd310ef8","Pulse Decision Science","468cdd77-4646-4d10-9061-7b52d68cdec6","Club for Growth","Pulse Decision Science",,,,,"",,"OK","4/7/26","4/9/26",,,,"efefdae0-d0f6-482b-a7bc-303e294d71e3",500,"lv","r","lv-r",,"6/1/26 08:28",,"https://www.clubforgrowth.org/wp-content/uploads/securepdfs/2026/05/CfG_OK-Gov_PrimaryBrushfire_PollingMemo_V3.pdf",,,,,,"REP",2026,"Governor",,,2026-06-16,"primary","NONE",8,"Other candidates","Other named candidates","0dffd971-ad4a-46a9-bc54-c7711ef0cf33","0c3f0c05-ca71-440e-9a9b-1c529bf9d332",,,
"28d6b054-6fc2-4876-950f-f4c51a36a733","4441d98f-cf28-4bb7-957a-5ff6dd310ef8","Pulse Decision Science","468cdd77-4646-4d10-9061-7b52d68cdec6","Club for Growth","Pulse Decision Science",,,,,"",,"OK","4/7/26","4/9/26",,,,"efefdae0-d0f6-482b-a7bc-303e294d71e3",500,"lv","r","lv-r",,"6/1/26 08:28",,"https://www.clubforgrowth.org/wp-content/uploads/securepdfs/2026/05/CfG_OK-Gov_PrimaryBrushfire_PollingMemo_V3.pdf",,,,,,"REP",2026,"Governor",,,2026-06-16,"primary","REP",12,"McCall","Charles McCall","cc3a99d4-a5b7-4682-88ea-8ad8cdbb7462","0c3f0c05-ca71-440e-9a9b-1c529bf9d332",,,
"28d6b054-6fc2-4876-950f-f4c51a36a733","4441d98f-cf28-4bb7-957a-5ff6dd310ef8","Pulse Decision Science","468cdd77-4646-4d10-9061-7b52d68cdec6","Club for Growth","Pulse Decision Science",,,,,"",,"OK","4/7/26","4/9/26",,,,"efefdae0-d0f6-482b-a7bc-303e294d71e3",500,"lv","r","lv-r",,"6/1/26 08:28",,"https://www.clubforgrowth.org/wp-content/uploads/securepdfs/2026/05/CfG_OK-Gov_PrimaryBrushfire_PollingMemo_V3.pdf",,,,,,"REP",2026,"Governor",,,2026-06-16,"primary","REP",21,"Keating","Chip Keating","e5383a61-fc88-45f0-9b42-b41ad8319cad","0c3f0c05-ca71-440e-9a9b-1c529bf9d332",,,
"28d6b054-6fc2-4876-950f-f4c51a36a733","4441d98f-cf28-4bb7-957a-5ff6dd310ef8","Pulse Decision Science","468cdd77-4646-4d10-9061-7b52d68cdec6","Club for Growth","Pulse Decision Science",,,,,"",,"OK","4/7/26","4/9/26",,,,"efefdae0-d0f6-482b-a7bc-303e294d71e3",500,"lv","r","lv-r",,"6/1/26 08:28",,"https://www.clubforgrowth.org/wp-content/uploads/securepdfs/2026/05/CfG_OK-Gov_PrimaryBrushfire_PollingMemo_V3.pdf",,,,,,"REP",2026,"Governor",,,2026-06-16,"primary","REP",15,"Mazzei","Mike Mazzei","0eb9bcb1-8032-4ddb-b760-1df694597da9","0c3f0c05-ca71-440e-9a9b-1c529bf9d332",,,
"28d6b054-6fc2-4876-950f-f4c51a36a733","4441d98f-cf28-4bb7-957a-5ff6dd310ef8","Pulse Decision Science","468cdd77-4646-4d10-9061-7b52d68cdec6","Club for Growth","Pulse Decision Science",,,,,"",,"OK","4/7/26","4/9/26",,,,"efefdae0-d0f6-482b-a7bc-303e294d71e3",500,"lv","r","lv-r",,"6/1/26 08:28",,"https://www.clubforgrowth.org/wp-content/uploads/securepdfs/2026/05/CfG_OK-Gov_PrimaryBrushfire_PollingMemo_V3.pdf",,,,,,"REP",2026,"Governor",,,2026-06-16,"primary","REP",33,"Drummond","Genter Drummond","b2ff2352-1343-4df3-b9c3-07413b128a74","0c3f0c05-ca71-440e-9a9b-1c529bf9d332",,,
"4edb8181-1463-4c6b-b48d-17951e1158d0","b0b42ed9-f490-419e-942f-af97e2cda604","TIPP Insights","21b372b7-7437-4f00-b8fc-4b72a9950eef","League of American Workers","TIPP Insights",144,"TIPP Insights",,,"",,"MI","5/20/26","5/23/26",,,,"48d5b091-2458-492b-90fb-ae06e2691e8b",1163,"lv",,"lv",,"6/1/26 07:38",,"https://tippinsights.com/league-of-american-workers-survey-michigan/",,,,,,"REP",2026,"Governor",,,2026-11-03,"general","NONE",7.04,"Don't know","Don't know","d8390906-54c4-4050-9005-4934a65fa7b1","8f54223a-e319-4635-b757-4e45fc86c856",,,
"4edb8181-1463-4c6b-b48d-17951e1158d0","b0b42ed9-f490-419e-942f-af97e2cda604","TIPP Insights","21b372b7-7437-4f00-b8fc-4b72a9950eef","League of American Workers","TIPP Insights",144,"TIPP Insights",,,"",,"MI","5/20/26","5/23/26",,,,"48d5b091-2458-492b-90fb-ae06e2691e8b",1163,"lv",,"lv",,"6/1/26 07:38",,"https://tippinsights.com/league-of-american-workers-survey-michigan/",,,,,,"REP",2026,"Governor",,,2026-11-03,"general","NONE",6,"Someone else","Someone else","d23503df-ca4b-41e0-807f-67f2629609ac","8f54223a-e319-4635-b757-4e45fc86c856",,,
